iso3c,short_name,country_group,year,agriculture_pct_gdp,industry_pct_gdp,services_pct_gdp,empl_agri,empl_ind,empl_svc,rel_prod_agri,rel_prod_ind,rel_prod_svc,prod_gap_ratio
BRN,Brunei,ASEAN,2010,0.733349877488411,68.6533507031802,32.5030436816898,1.54471500117938,18.1575324055535,80.2977525932671,0.4747476893333094,3.780984616730326,0.404781486803594,2.164170374545481
BRN,Brunei,ASEAN,2011,0.572775314042004,73.6724144504971,27.3573206532471,1.52174147081938,18.3642490337722,80.1145477838664,0.37639462748793573,4.011730308983076,0.34147756443750865,2.7256059244466395
BRN,Brunei,ASEAN,2012,0.655156683935105,72.655614353873,28.2803646984425,1.4907917019475,18.3403895004234,80.1688187976291,0.4394689634234206,3.9615087974110748,0.35276015192179505,2.331529752529001
BRN,Brunei,ASEAN,2013,0.684937439812632,70.022444095261,31.2458789469641,1.46018137538656,18.0462773197328,80.4935413048807,0.46907695945053784,3.880160038253129,0.38817870900493623,2.1908758005159372
BRN,Brunei,ASEAN,2014,0.862827317122997,67.8496307805484,32.8360352519913,1.43175261125139,17.8495939767649,80.7191676909389,0.602637152775201,3.8011862269175047,0.4067935310943165,1.6950107004433963
BRN,Brunei,ASEAN,2015,1.10321250063154,61.3627773605269,39.4304335816622,1.40279843974459,17.2558522358378,81.3408381004964,0.7864369316182045,3.5560560279419686,0.4847556836449854,1.2998853333845979
BRN,Brunei,ASEAN,2016,1.20365462606268,57.2893638536308,42.9760421304837,1.38015205064965,16.5826743624298,82.0371735869206,0.8721174058293859,3.4547722883244507,0.5238605896746238,1.1657672051251913
BRN,Brunei,ASEAN,2017,1.08645090330462,59.7205889692852,40.8510759470592,1.35853484596359,16.1274170135499,82.5140481404865,0.7997225146875164,3.7030473583655263,0.495080254425369,1.2749020000488667
BRN,Brunei,ASEAN,2018,1.01764195887903,63.2448184042319,37.3375698653062,1.06078162346131,19.4043526953453,79.5353504991201,0.9593321908787256,3.2593109080831653,0.46944622272984476,1.0596985072907275
BRN,Brunei,ASEAN,2019,0.986055130118515,62.5153210994416,38.1775985820028,1.95358268413174,20.7629732715456,77.2834440443227,0.5047419482819394,3.010904087860821,0.4939945295412512,2.034687913018486
BRN,Brunei,ASEAN,2020,1.21750283610591,59.1336302400797,41.4503545662141,1.3364980477307,23.7151371884433,74.948364763826,0.910964919232888,2.493497286994245,0.5530521539306513,1.1191045407589866
BRN,Brunei,ASEAN,2021,1.25629022275081,62.7015642235623,37.6286451425038,1.40573688866656,23.566819977675,75.0269799584069,0.8936880243233065,2.6605865485016604,0.5015348500414675,1.1386655332219262
BRN,Brunei,ASEAN,2022,1.09616028876241,67.9255854192344,32.5201826668198,1.51653421258994,21.4708593388149,77.0126064485951,0.7228061719032276,3.1636174569146793,0.4222709003950748,1.411063207589809
BRN,Brunei,ASEAN,2023,1.17312222164113,61.7411860091314,38.8386100018623,1.27134852951104,20.450034877703,78.2786165927859,0.9227384894151033,3.0191237510528066,0.4961586151158635,1.1040504245402158
BRN,Brunei,ASEAN,2024,1.17447674380916,61.6755225796828,38.9532912607223,1.23655122249443,20.4466042812964,78.3168444962091,0.9498003175638365,3.016418850346739,0.4973807552040458,1.0727383237263084
KHM,Cambodia,ASEAN,1993,45.2943821816409,12.6462429891696,39.4239678569411,75.2598686998904,7.3520520622503,17.3881059781366,0.6018397715023763,1.7200970398594904,2.2672951215337585,3.4970833441810165
KHM,Cambodia,ASEAN,1994,45.5577095437597,13.7227155633242,36.2557496302954,77.7362280439335,4.84862349572506,17.4151735996762,0.5860550568264291,2.8302291517217744,2.0818483044561495,3.8304099962996236
KHM,Cambodia,ASEAN,1995,47.7245602129901,14.26204476065,34.1915817554512,77.5342557314125,4.99549068351142,17.4702302146874,0.6155287074440156,2.8549837571961905,1.9571340122756935,3.5039477028544685
KHM,Cambodia,ASEAN,1996,44.4630795625178,14.988565801564,35.9810694223313,77.3068517976216,4.95545462504642,17.737693577332,0.5751505659409835,3.0246600838209865,2.02850890762447,3.9051275604124336
KHM,Cambodia,ASEAN,1997,44.4472126770339,16.3857369937735,35.0877626951943,71.7933053464256,7.60043830719381,20.6062563463806,0.6190996843307593,2.1558936907973325,1.7027723088263584,2.9476160812223573
KHM,Cambodia,ASEAN,1998,44.4799589633803,16.7090818114912,34.8040317435791,77.542249211593,4.22958606831932,18.2281647200877,0.5736222435591962,3.9505241273245364,1.909354686992956,3.9987620178127745
KHM,Cambodia,ASEAN,1999,40.903852994265,18.0398264256172,35.4418475117996,75.5027150331011,6.90143080606521,17.5958360624229,0.541753405507767,2.613925565951222,2.014217874391775,4.02982056243314
KHM,Cambodia,ASEAN,2000,35.5277357364566,21.6455986512559,36.7145633549895,73.4763124625374,8.53602337139104,17.9876466704201,0.48352638484097515,2.5357942111314182,2.0410987622613797,4.550537469981881
KHM,Cambodia,ASEAN,2001,32.9653772534886,23.2646257907737,38.0576690261835,68.9337932883398,11.0009742055553,20.0652494311493,0.47821794915012633,2.114778687420744,1.896695536069577,4.1276613787629
KHM,Cambodia,ASEAN,2002,29.6110046760937,25.3793058382166,38.9991210756479,67.7764007303217,10.9340301335594,21.2895855360489,0.43689255193580045,2.321130043379053,1.831840315050383,4.572897326202474
KHM,Cambodia,ASEAN,2003,29.4743795697528,26.3428745441044,38.7302502795091,66.1284259655608,11.5683164135322,22.3032894230518,0.44571421653227977,2.2771571594713174,1.7365263726290991,4.31031876088516
KHM,Cambodia,ASEAN,2004,26.6286627547039,27.6802685813967,39.4440355684958,64.3018482089102,12.0960617283704,23.6020900627194,0.41411971034160744,2.288370314486303,1.6712094337272057,4.5405468709036985
KHM,Cambodia,ASEAN,2005,27.4457888917427,27.4192470160455,39.3541365970232,62.1289991226324,13.1695481147033,24.7014527626642,0.4417548854693319,2.082018819266316,1.5931911768568632,3.9913079726061915
KHM,Cambodia,ASEAN,2006,26.2857429362019,29.0700225848228,39.1127580064829,60.1059275228179,14.0178673277992,25.8762051493829,0.4373236387746132,2.0737835438899666,1.511533773236284,3.9080794396157597
KHM,Cambodia,ASEAN,2007,25.4656283422573,28.1400350776131,39.1671077567889,58.1269583303793,14.720379752659,27.1526619169617,0.4381035766144333,1.9116378483734469,1.4424776427655523,3.669018041275109
KHM,Cambodia,ASEAN,2008,28.0340869915092,26.0495966887473,39.4864614805622,55.9205956052938,15.6742832931001,28.4051350118975,0.5013195351026503,1.6619322364943137,1.3901170145476613,2.9657178638602537
KHM,Cambodia,ASEAN,2009,28.0893239418879,25.5665162922046,39.7876010219043,58.0385806130704,15.6234902647986,26.3379421160864,0.4839767555508091,1.6364151581294673,1.5106571670078683,3.218089696350295
KHM,Cambodia,ASEAN,2010,27.8742916555508,26.0088985136981,39.7207719064236,54.7856798406129,15.9732644215951,29.2410557377919,0.5087879120354996,1.6282769650100635,1.3583904857131215,2.8572527858289694
KHM,Cambodia,ASEAN,2011,28.0358544598065,26.6606926732023,39.0826288683331,56.5476625894053,16.4718076152095,26.9805179010436,0.49579157079180974,1.618565083809304,1.4485499875012184,3.0516834256664374
KHM,Cambodia,ASEAN,2012,26.7953499375283,27.6110297650086,39.4003358287519,53.1992385480892,17.7580846699697,29.0426647890614,0.5036792004702618,1.554842781648687,1.3566363870160976,2.8427694754714645
KHM,Cambodia,ASEAN,2013,24.447155140413,28.9581198037895,40.4061547515332,49.5226832007277,19.282656377681,31.1946604215913,0.49365570603924325,1.5017702559543356,1.2952907390383448,2.7836551106909107
KHM,Cambodia,ASEAN,2014,22.1938152404445,29.9169916479613,41.6886643787156,45.9960169105092,23.7681167759175,30.2358663135732,0.4825160248902693,1.2587026532229937,1.378781872705963,2.7479561231958582
KHM,Cambodia,ASEAN,2015,20.1408488554582,31.4639051712341,42.2063048789912,42.4684239936853,24.9213861091188,32.6102017562834,0.4742546805705098,1.262526291012416,1.2942669044008228,2.7000631498699668
KHM,Cambodia,ASEAN,2016,18.9079815555917,33.0562094608004,41.7636314521345,37.5402628887708,25.7634256473618,36.696322866151,0.5036720603586272,1.2830673185025527,1.1380876390385597,2.3783112422617827
KHM,Cambodia,ASEAN,2017,17.8681771583586,34.2980809169165,41.4183127540152,38.206389128721,25.4909057699602,36.3027275126302,0.46767510790299993,1.345502636369051,1.1409146252056466,2.620003878789363
KHM,Cambodia,ASEAN,2018,16.497947908222802,36.8714237524226,40.2202510794724,38.999256028288,25.016855094889895,35.9839108164185,0.42303237518828724,1.4738632658888526,1.1177287339518684,2.987435842353101
KHM,Cambodia,ASEAN,2019,15.4385065177157,39.0455946521572,39.1377249484506,39.8680962570644,24.4731410912226,35.658762651713,0.387239621831205,1.5954468004992246,1.0975626196208037,3.3576031632812207
KHM,Cambodia,ASEAN,2020,17.0396522911435,37.4576122779361,39.1436352494164,36.8999777254893,25.1450484861575,37.9549737883533,0.4617794736329356,1.4896615649222842,1.0313176730852556,2.628885709945558
KHM,Cambodia,ASEAN,2021,16.9044143710096,40.3205085730071,36.4869248742341,37.1315873016896,26.4143976143543,36.4540258308825,0.45525698197772435,1.5264595150599174,1.0009024803873303,2.6835770464536735
KHM,Cambodia,ASEAN,2022,16.5440859884848,40.8649626222158,36.3854761335897,36.1906415430912,27.0439382363786,36.765430397567,0.45713712946442825,1.511058125670677,0.989665447680916,2.6483172563837005
KHM,Cambodia,ASEAN,2023,17.0784472455351,40.5173741615592,36.1518032053909,35.304617697339,27.5630254285235,37.1323568741375,0.4837454236708063,1.469990087504325,0.9735930129059609,2.44980011305525
KHM,Cambodia,ASEAN,2024,16.576872609135,41.7506561774631,35.5947222438947,34.1649557689114,28.4335285509441,37.4015058521057,0.4852010557619167,1.468360006836957,0.951692222891895,2.4213388183800943
IDN,Indonesia,ASEAN,1991,19.661807287925,41.2047736163784,39.1334103025629,47.6552936266812,14.393036446543,37.9516608991582,0.4125839081372644,2.8628270184277333,1.0311382789423824,3.719949392850485
IDN,Indonesia,ASEAN,1992,19.5214104727292,39.9799603285306,40.4986368944666,46.937789084465,14.8746301472497,38.1875895302698,0.4158996589634897,2.687795254924227,1.0605182833644142,3.6467535998166754
IDN,Indonesia,ASEAN,1993,17.8798444276384,39.6804980838497,42.4396665856015,46.0823797916019,15.4435749744817,38.4740427660865,0.3879974191544865,2.5693855308382965,1.103072709141202,3.9254574969104303
IDN,Indonesia,ASEAN,1994,17.286262325045,40.6420443530252,42.0717116360041,45.0750433614673,16.2377931194746,38.6871647208644,0.38349962719774716,2.5029290651746057,1.087485008000971,3.926838714430027
IDN,Indonesia,ASEAN,1995,17.1383462031211,41.8008374217654,41.0608163751136,43.977317972511,17.2285775873946,38.7940950398737,0.3897087633637367,2.4262500609655238,1.0584295453447254,3.7953305088672415
IDN,Indonesia,ASEAN,1996,16.6723873758844,43.4557840501119,39.8719036817834,43.1125537326424,18.3668123096037,38.5206236114548,0.3867176943234752,2.3659948889111044,1.0350793923784445,3.7877292495352917
