iso3c,country,year,country_group,sector,pct_of_gdp
MYS,Malaysia,1982,ASEAN,Services,NA
MYS,Malaysia,1982,ASEAN,Manufacturing,19.398813719069
MYS,Malaysia,1983,ASEAN,Agriculture,20.2230885526092
MYS,Malaysia,1983,ASEAN,Industry,38.9518935608427
MYS,Malaysia,1983,ASEAN,Services,NA
MYS,Malaysia,1983,ASEAN,Manufacturing,19.5270624893532
MYS,Malaysia,1984,ASEAN,Agriculture,20.3456944060339
MYS,Malaysia,1984,ASEAN,Industry,39.2333982401006
MYS,Malaysia,1984,ASEAN,Services,NA
MYS,Malaysia,1984,ASEAN,Manufacturing,19.6646848522942
MYS,Malaysia,1985,ASEAN,Agriculture,20.2814785078095
MYS,Malaysia,1985,ASEAN,Industry,39.2342579062863
MYS,Malaysia,1985,ASEAN,Services,NA
MYS,Malaysia,1985,ASEAN,Manufacturing,19.6710320123919
MYS,Malaysia,1986,ASEAN,Agriculture,20.1845026119507
MYS,Malaysia,1986,ASEAN,Industry,39.2336373159762
MYS,Malaysia,1986,ASEAN,Services,NA
MYS,Malaysia,1986,ASEAN,Manufacturing,19.6812988518591
MYS,Malaysia,1987,ASEAN,Agriculture,19.9605352407967
MYS,Malaysia,1987,ASEAN,Industry,38.5274711722267
MYS,Malaysia,1987,ASEAN,Services,42.6774372571992
MYS,Malaysia,1987,ASEAN,Manufacturing,19.8039094777086
MYS,Malaysia,1988,ASEAN,Agriculture,20.0714517700552
MYS,Malaysia,1988,ASEAN,Industry,38.3566092887301
MYS,Malaysia,1988,ASEAN,Services,42.1457183068096
MYS,Malaysia,1988,ASEAN,Manufacturing,21.8220201364079
MYS,Malaysia,1989,ASEAN,Agriculture,18.0817804300932
MYS,Malaysia,1989,ASEAN,Industry,39.8040538614313
MYS,Malaysia,1989,ASEAN,Services,44.0517708323435
MYS,Malaysia,1989,ASEAN,Manufacturing,23.8024193931561
MYS,Malaysia,1990,ASEAN,Agriculture,15.2165332840671
MYS,Malaysia,1990,ASEAN,Industry,42.1981676337955
MYS,Malaysia,1990,ASEAN,Services,44.1926083926067
MYS,Malaysia,1990,ASEAN,Manufacturing,24.2246873976537
MYS,Malaysia,1991,ASEAN,Agriculture,14.3557029099198
MYS,Malaysia,1991,ASEAN,Industry,42.1065095763891
MYS,Malaysia,1991,ASEAN,Services,44.8195731328261
MYS,Malaysia,1991,ASEAN,Manufacturing,25.5498653089015
MYS,Malaysia,1992,ASEAN,Agriculture,14.572410772355
MYS,Malaysia,1992,ASEAN,Industry,41.1462550271433
MYS,Malaysia,1992,ASEAN,Services,45.6643792888334
MYS,Malaysia,1992,ASEAN,Manufacturing,25.8225932759055
MYS,Malaysia,1993,ASEAN,Agriculture,13.7873561215838
MYS,Malaysia,1993,ASEAN,Industry,40.0844396436577
MYS,Malaysia,1993,ASEAN,Services,47.9668281124778
MYS,Malaysia,1993,ASEAN,Manufacturing,25.925990452629
MYS,Malaysia,1994,ASEAN,Agriculture,13.6610372401656
MYS,Malaysia,1994,ASEAN,Industry,40.0412358475604
MYS,Malaysia,1994,ASEAN,Services,47.9440911486179
MYS,Malaysia,1994,ASEAN,Manufacturing,26.6406086124598
MYS,Malaysia,1995,ASEAN,Agriculture,12.9494365608411
MYS,Malaysia,1995,ASEAN,Industry,41.4018779806988
MYS,Malaysia,1995,ASEAN,Services,47.8822149204623
MYS,Malaysia,1995,ASEAN,Manufacturing,26.3780323904474
MYS,Malaysia,1996,ASEAN,Agriculture,11.6804344741696
MYS,Malaysia,1996,ASEAN,Industry,43.5282108681601
MYS,Malaysia,1996,ASEAN,Services,47.9005407280122
MYS,Malaysia,1996,ASEAN,Manufacturing,27.8427632304952
MYS,Malaysia,1997,ASEAN,Agriculture,11.1013325289661
MYS,Malaysia,1997,ASEAN,Industry,44.5735375006654
MYS,Malaysia,1997,ASEAN,Services,48.2435813268511
MYS,Malaysia,1997,ASEAN,Manufacturing,28.3802054685143
MYS,Malaysia,1998,ASEAN,Agriculture,13.3122442566983
MYS,Malaysia,1998,ASEAN,Industry,43.8757533284141
MYS,Malaysia,1998,ASEAN,Services,48.9710248796969
MYS,Malaysia,1998,ASEAN,Manufacturing,28.7827060156826
MYS,Malaysia,1999,ASEAN,Agriculture,10.8423880517615
MYS,Malaysia,1999,ASEAN,Industry,46.4590177015866
MYS,Malaysia,1999,ASEAN,Services,47.8827253261694
MYS,Malaysia,1999,ASEAN,Manufacturing,30.9362157705045
MYS,Malaysia,2000,ASEAN,Agriculture,8.59902188826631
MYS,Malaysia,2000,ASEAN,Industry,48.3205714911013
MYS,Malaysia,2000,ASEAN,Services,46.3014974705458
MYS,Malaysia,2000,ASEAN,Manufacturing,30.8635497655731
MYS,Malaysia,2001,ASEAN,Agriculture,8.01097059098812
MYS,Malaysia,2001,ASEAN,Industry,46.2026949988513
MYS,Malaysia,2001,ASEAN,Services,49.1730931223924
MYS,Malaysia,2001,ASEAN,Manufacturing,29.3364040399457
MYS,Malaysia,2002,ASEAN,Agriculture,8.98508140381459
MYS,Malaysia,2002,ASEAN,Industry,45.1153796974529
MYS,Malaysia,2002,ASEAN,Services,48.6964168752104
MYS,Malaysia,2002,ASEAN,Manufacturing,29.2463982171795
MYS,Malaysia,2003,ASEAN,Agriculture,9.30608521643197
MYS,Malaysia,2003,ASEAN,Industry,46.5786626994835
MYS,Malaysia,2003,ASEAN,Services,46.7102388190148
MYS,Malaysia,2003,ASEAN,Manufacturing,29.9286718930962
MYS,Malaysia,2004,ASEAN,Agriculture,9.27100209261509
MYS,Malaysia,2004,ASEAN,Industry,48.5303176049683
MYS,Malaysia,2004,ASEAN,Services,44.5475985554205
MYS,Malaysia,2004,ASEAN,Manufacturing,30.3781473606048
MYS,Malaysia,2005,ASEAN,Agriculture,8.26229170422644
MYS,Malaysia,2005,ASEAN,Industry,46.3683224854575
MYS,Malaysia,2005,ASEAN,Services,44.1971529384927
MYS,Malaysia,2005,ASEAN,Manufacturing,27.5496800827112
MYS,Malaysia,2006,ASEAN,Agriculture,8.60998284136304
MYS,Malaysia,2006,ASEAN,Industry,46.5156572562267
MYS,Malaysia,2006,ASEAN,Services,43.9262781844017
MYS,Malaysia,2006,ASEAN,Manufacturing,27.5660875626692
MYS,Malaysia,2007,ASEAN,Agriculture,9.98677367962245
MYS,Malaysia,2007,ASEAN,Industry,44.5959960321039
MYS,Malaysia,2007,ASEAN,Services,44.5202452881234
MYS,Malaysia,2007,ASEAN,Manufacturing,26.1225839420447
MYS,Malaysia,2008,ASEAN,Agriculture,9.96858233467411
MYS,Malaysia,2008,ASEAN,Industry,45.1050654004356
MYS,Malaysia,2008,ASEAN,Services,43.9481056537511
MYS,Malaysia,2008,ASEAN,Manufacturing,24.5607176579228
MYS,Malaysia,2009,ASEAN,Agriculture,9.21910004390782
MYS,Malaysia,2009,ASEAN,Industry,40.9678238412473
MYS,Malaysia,2009,ASEAN,Services,48.836021810826
MYS,Malaysia,2009,ASEAN,Manufacturing,23.8001450501293
MYS,Malaysia,2010,ASEAN,Agriculture,10.0899159275121
MYS,Malaysia,2010,ASEAN,Industry,40.4989323548818
MYS,Malaysia,2010,ASEAN,Services,48.4774187579282
MYS,Malaysia,2010,ASEAN,Manufacturing,23.4337755680919
MYS,Malaysia,2011,ASEAN,Agriculture,11.4533531198278
MYS,Malaysia,2011,ASEAN,Industry,39.8242687277964
MYS,Malaysia,2011,ASEAN,Services,47.766725565489
MYS,Malaysia,2011,ASEAN,Manufacturing,23.3202044896916
MYS,Malaysia,2012,ASEAN,Agriculture,9.79375074645921
MYS,Malaysia,2012,ASEAN,Industry,40.1350010090069
MYS,Malaysia,2012,ASEAN,Services,49.0223958354783
MYS,Malaysia,2012,ASEAN,Manufacturing,23.1381762920437
MYS,Malaysia,2013,ASEAN,Agriculture,9.11336384538206
MYS,Malaysia,2013,ASEAN,Industry,39.8853736547897
MYS,Malaysia,2013,ASEAN,Services,49.9447288177857
MYS,Malaysia,2013,ASEAN,Manufacturing,22.8407424205833
MYS,Malaysia,2014,ASEAN,Agriculture,8.87320901302643
MYS,Malaysia,2014,ASEAN,Industry,39.9244244845871
MYS,Malaysia,2014,ASEAN,Services,50.1226904594272
MYS,Malaysia,2014,ASEAN,Manufacturing,22.8739302431305
MYS,Malaysia,2015,ASEAN,Agriculture,8.2874950827938
MYS,Malaysia,2015,ASEAN,Industry,38.4497222119902
MYS,Malaysia,2015,ASEAN,Services,52.0138720406596
MYS,Malaysia,2015,ASEAN,Manufacturing,22.2933324025137
MYS,Malaysia,2016,ASEAN,Agriculture,8.4625188561802709
MYS,Malaysia,2016,ASEAN,Industry,37.6832749440922
MYS,Malaysia,2016,ASEAN,Services,52.531571127313
MYS,Malaysia,2016,ASEAN,Manufacturing,21.7969397965457
MYS,Malaysia,2017,ASEAN,Agriculture,8.59827753533139
MYS,Malaysia,2017,ASEAN,Industry,38.114672270307
MYS,Malaysia,2017,ASEAN,Services,51.8821117066805
MYS,Malaysia,2017,ASEAN,Manufacturing,21.8461950799461
MYS,Malaysia,2018,ASEAN,Agriculture,7.51205693063821
MYS,Malaysia,2018,ASEAN,Industry,38.2914253580498
MYS,Malaysia,2018,ASEAN,Services,52.9909917677737
MYS,Malaysia,2018,ASEAN,Manufacturing,21.5281381981616
MYS,Malaysia,2019,ASEAN,Agriculture,7.24131401562151
MYS,Malaysia,2019,ASEAN,Industry,37.4765336887335
MYS,Malaysia,2019,ASEAN,Services,54.1548750822015
MYS,Malaysia,2019,ASEAN,Manufacturing,21.4089748962529
MYS,Malaysia,2020,ASEAN,Agriculture,8.16597089919598
MYS,Malaysia,2020,ASEAN,Industry,35.9347266201835
MYS,Malaysia,2020,ASEAN,Services,54.7885939890947
MYS,Malaysia,2020,ASEAN,Manufacturing,22.2320858423886
MYS,Malaysia,2021,ASEAN,Agriculture,9.56621458844467
MYS,Malaysia,2021,ASEAN,Industry,37.6826861838931
MYS,Malaysia,2021,ASEAN,Services,51.651935586827
MYS,Malaysia,2021,ASEAN,Manufacturing,23.363165635524
MYS,Malaysia,2022,ASEAN,Agriculture,8.96184922741417
MYS,Malaysia,2022,ASEAN,Industry,38.974240550053
MYS,Malaysia,2022,ASEAN,Services,51.0158173538955
MYS,Malaysia,2022,ASEAN,Manufacturing,23.3383196840342
MYS,Malaysia,2023,ASEAN,Agriculture,7.76530932127302
MYS,Malaysia,2023,ASEAN,Industry,37.5648573322214
MYS,Malaysia,2023,ASEAN,Services,53.5466505609237
MYS,Malaysia,2023,ASEAN,Manufacturing,23.020233887779
MYS,Malaysia,2024,ASEAN,Agriculture,8.12846782241948
MYS,Malaysia,2024,ASEAN,Industry,36.9733732564335
MYS,Malaysia,2024,ASEAN,Services,53.7203005018668
MYS,Malaysia,2024,ASEAN,Manufacturing,22.5003191935602
MMR,Myanmar,1960,ASEAN,Agriculture,NA
MMR,Myanmar,1960,ASEAN,Industry,NA
MMR,Myanmar,1960,ASEAN,Services,NA
MMR,Myanmar,1960,ASEAN,Manufacturing,NA
MMR,Myanmar,1961,ASEAN,Agriculture,NA
MMR,Myanmar,1961,ASEAN,Industry,NA
MMR,Myanmar,1961,ASEAN,Services,NA
MMR,Myanmar,1961,ASEAN,Manufacturing,NA
MMR,Myanmar,1962,ASEAN,Agriculture,NA
MMR,Myanmar,1962,ASEAN,Industry,NA
MMR,Myanmar,1962,ASEAN,Services,NA
MMR,Myanmar,1962,ASEAN,Manufacturing,NA
MMR,Myanmar,1963,ASEAN,Agriculture,NA
MMR,Myanmar,1963,ASEAN,Industry,NA
MMR,Myanmar,1963,ASEAN,Services,NA
MMR,Myanmar,1963,ASEAN,Manufacturing,NA
MMR,Myanmar,1964,ASEAN,Agriculture,NA
MMR,Myanmar,1964,ASEAN,Industry,NA
MMR,Myanmar,1964,ASEAN,Services,NA
MMR,Myanmar,1964,ASEAN,Manufacturing,NA
MMR,Myanmar,1965,ASEAN,Agriculture,NA
MMR,Myanmar,1965,ASEAN,Industry,NA
MMR,Myanmar,1965,ASEAN,Services,NA
MMR,Myanmar,1965,ASEAN,Manufacturing,NA
MMR,Myanmar,1966,ASEAN,Agriculture,NA
MMR,Myanmar,1966,ASEAN,Industry,NA
MMR,Myanmar,1966,ASEAN,Services,NA
MMR,Myanmar,1966,ASEAN,Manufacturing,NA
MMR,Myanmar,1967,ASEAN,Agriculture,NA
MMR,Myanmar,1967,ASEAN,Industry,NA
MMR,Myanmar,1967,ASEAN,Services,NA
MMR,Myanmar,1967,ASEAN,Manufacturing,NA
MMR,Myanmar,1968,ASEAN,Agriculture,NA
MMR,Myanmar,1968,ASEAN,Industry,NA
MMR,Myanmar,1968,ASEAN,Services,NA
MMR,Myanmar,1968,ASEAN,Manufacturing,NA
MMR,Myanmar,1969,ASEAN,Agriculture,NA
MMR,Myanmar,1969,ASEAN,Industry,NA
MMR,Myanmar,1969,ASEAN,Services,NA
MMR,Myanmar,1969,ASEAN,Manufacturing,NA
MMR,Myanmar,1970,ASEAN,Agriculture,NA
MMR,Myanmar,1970,ASEAN,Industry,NA
MMR,Myanmar,1970,ASEAN,Services,NA
MMR,Myanmar,1970,ASEAN,Manufacturing,NA
MMR,Myanmar,1971,ASEAN,Agriculture,NA
MMR,Myanmar,1971,ASEAN,Industry,NA
MMR,Myanmar,1971,ASEAN,Services,NA
MMR,Myanmar,1971,ASEAN,Manufacturing,NA
MMR,Myanmar,1972,ASEAN,Agriculture,NA
MMR,Myanmar,1972,ASEAN,Industry,NA
MMR,Myanmar,1972,ASEAN,Services,NA
MMR,Myanmar,1972,ASEAN,Manufacturing,NA
MMR,Myanmar,1973,ASEAN,Agriculture,NA
MMR,Myanmar,1973,ASEAN,Industry,NA
MMR,Myanmar,1973,ASEAN,Services,NA
MMR,Myanmar,1973,ASEAN,Manufacturing,NA
MMR,Myanmar,1974,ASEAN,Agriculture,NA
MMR,Myanmar,1974,ASEAN,Industry,NA
MMR,Myanmar,1974,ASEAN,Services,NA
MMR,Myanmar,1974,ASEAN,Manufacturing,NA
MMR,Myanmar,1975,ASEAN,Agriculture,NA
MMR,Myanmar,1975,ASEAN,Industry,NA
MMR,Myanmar,1975,ASEAN,Services,NA
MMR,Myanmar,1975,ASEAN,Manufacturing,NA
MMR,Myanmar,1976,ASEAN,Agriculture,NA
MMR,Myanmar,1976,ASEAN,Industry,NA
MMR,Myanmar,1976,ASEAN,Services,NA
MMR,Myanmar,1976,ASEAN,Manufacturing,NA
MMR,Myanmar,1977,ASEAN,Agriculture,NA
MMR,Myanmar,1977,ASEAN,Industry,NA
MMR,Myanmar,1977,ASEAN,Services,NA
MMR,Myanmar,1977,ASEAN,Manufacturing,NA
MMR,Myanmar,1978,ASEAN,Agriculture,NA
MMR,Myanmar,1978,ASEAN,Industry,NA
MMR,Myanmar,1978,ASEAN,Services,NA
MMR,Myanmar,1978,ASEAN,Manufacturing,NA
MMR,Myanmar,1979,ASEAN,Agriculture,NA
MMR,Myanmar,1979,ASEAN,Industry,NA
MMR,Myanmar,1979,ASEAN,Services,NA
MMR,Myanmar,1979,ASEAN,Manufacturing,NA
MMR,Myanmar,1980,ASEAN,Agriculture,NA
MMR,Myanmar,1980,ASEAN,Industry,NA
MMR,Myanmar,1980,ASEAN,Services,NA
MMR,Myanmar,1980,ASEAN,Manufacturing,NA
MMR,Myanmar,1981,ASEAN,Agriculture,NA
MMR,Myanmar,1981,ASEAN,Industry,NA
MMR,Myanmar,1981,ASEAN,Services,NA
MMR,Myanmar,1981,ASEAN,Manufacturing,NA
MMR,Myanmar,1982,ASEAN,Agriculture,NA
MMR,Myanmar,1982,ASEAN,Industry,NA
MMR,Myanmar,1982,ASEAN,Services,NA
MMR,Myanmar,1982,ASEAN,Manufacturing,NA
MMR,Myanmar,1983,ASEAN,Agriculture,NA
MMR,Myanmar,1983,ASEAN,Industry,NA
MMR,Myanmar,1983,ASEAN,Services,NA
MMR,Myanmar,1983,ASEAN,Manufacturing,NA
MMR,Myanmar,1984,ASEAN,Agriculture,NA
MMR,Myanmar,1984,ASEAN,Industry,NA
MMR,Myanmar,1984,ASEAN,Services,NA
MMR,Myanmar,1984,ASEAN,Manufacturing,NA
MMR,Myanmar,1985,ASEAN,Agriculture,NA
MMR,Myanmar,1985,ASEAN,Industry,NA
MMR,Myanmar,1985,ASEAN,Services,NA
MMR,Myanmar,1985,ASEAN,Manufacturing,NA
MMR,Myanmar,1986,ASEAN,Agriculture,NA
MMR,Myanmar,1986,ASEAN,Industry,NA
MMR,Myanmar,1986,ASEAN,Services,NA
MMR,Myanmar,1986,ASEAN,Manufacturing,NA
MMR,Myanmar,1987,ASEAN,Agriculture,NA
MMR,Myanmar,1987,ASEAN,Industry,NA
MMR,Myanmar,1987,ASEAN,Services,NA
MMR,Myanmar,1987,ASEAN,Manufacturing,NA
MMR,Myanmar,1988,ASEAN,Agriculture,NA
MMR,Myanmar,1988,ASEAN,Industry,NA
MMR,Myanmar,1988,ASEAN,Services,NA
MMR,Myanmar,1988,ASEAN,Manufacturing,NA
MMR,Myanmar,1989,ASEAN,Agriculture,NA
MMR,Myanmar,1989,ASEAN,Industry,NA
MMR,Myanmar,1989,ASEAN,Services,NA
MMR,Myanmar,1989,ASEAN,Manufacturing,NA
MMR,Myanmar,1990,ASEAN,Agriculture,NA
MMR,Myanmar,1990,ASEAN,Industry,NA
MMR,Myanmar,1990,ASEAN,Services,NA
MMR,Myanmar,1990,ASEAN,Manufacturing,NA
MMR,Myanmar,1991,ASEAN,Agriculture,NA
MMR,Myanmar,1991,ASEAN,Industry,NA
MMR,Myanmar,1991,ASEAN,Services,NA
MMR,Myanmar,1991,ASEAN,Manufacturing,NA
MMR,Myanmar,1992,ASEAN,Agriculture,NA
MMR,Myanmar,1992,ASEAN,Industry,NA
MMR,Myanmar,1992,ASEAN,Services,NA
MMR,Myanmar,1992,ASEAN,Manufacturing,NA
MMR,Myanmar,1993,ASEAN,Agriculture,NA
MMR,Myanmar,1993,ASEAN,Industry,NA
MMR,Myanmar,1993,ASEAN,Services,NA
MMR,Myanmar,1993,ASEAN,Manufacturing,NA
MMR,Myanmar,1994,ASEAN,Agriculture,NA
MMR,Myanmar,1994,ASEAN,Industry,NA
MMR,Myanmar,1994,ASEAN,Services,NA
MMR,Myanmar,1994,ASEAN,Manufacturing,NA
MMR,Myanmar,1995,ASEAN,Agriculture,NA
MMR,Myanmar,1995,ASEAN,Industry,NA
MMR,Myanmar,1995,ASEAN,Services,NA
MMR,Myanmar,1995,ASEAN,Manufacturing,NA
MMR,Myanmar,1996,ASEAN,Agriculture,NA
MMR,Myanmar,1996,ASEAN,Industry,NA
MMR,Myanmar,1996,ASEAN,Services,NA
MMR,Myanmar,1996,ASEAN,Manufacturing,NA
MMR,Myanmar,1997,ASEAN,Agriculture,NA
MMR,Myanmar,1997,ASEAN,Industry,NA
MMR,Myanmar,1997,ASEAN,Services,NA
MMR,Myanmar,1997,ASEAN,Manufacturing,NA
MMR,Myanmar,1998,ASEAN,Agriculture,NA
MMR,Myanmar,1998,ASEAN,Industry,NA
MMR,Myanmar,1998,ASEAN,Services,NA
MMR,Myanmar,1998,ASEAN,Manufacturing,NA
MMR,Myanmar,1999,ASEAN,Agriculture,NA
MMR,Myanmar,1999,ASEAN,Industry,NA
MMR,Myanmar,1999,ASEAN,Services,NA
MMR,Myanmar,1999,ASEAN,Manufacturing,NA
MMR,Myanmar,2000,ASEAN,Agriculture,57.2386452556231
MMR,Myanmar,2000,ASEAN,Industry,9.69226113586128
MMR,Myanmar,2000,ASEAN,Services,NA
MMR,Myanmar,2000,ASEAN,Manufacturing,NA
MMR,Myanmar,2001,ASEAN,Agriculture,57.0691916368966
MMR,Myanmar,2001,ASEAN,Industry,10.5804943321805
MMR,Myanmar,2001,ASEAN,Services,NA
MMR,Myanmar,2001,ASEAN,Manufacturing,NA
MMR,Myanmar,2002,ASEAN,Agriculture,54.5283327348715
MMR,Myanmar,2002,ASEAN,Industry,13.0068954922166
MMR,Myanmar,2002,ASEAN,Services,NA
MMR,Myanmar,2002,ASEAN,Manufacturing,NA
MMR,Myanmar,2003,ASEAN,Agriculture,50.620560861897
MMR,Myanmar,2003,ASEAN,Industry,14.2582573952557
MMR,Myanmar,2003,ASEAN,Services,NA
MMR,Myanmar,2003,ASEAN,Manufacturing,NA
MMR,Myanmar,2004,ASEAN,Agriculture,48.1650901865787
MMR,Myanmar,2004,ASEAN,Industry,16.3663619555986
MMR,Myanmar,2004,ASEAN,Services,NA
MMR,Myanmar,2004,ASEAN,Manufacturing,NA
MMR,Myanmar,2005,ASEAN,Agriculture,46.687240402588
MMR,Myanmar,2005,ASEAN,Industry,17.512204636055
MMR,Myanmar,2005,ASEAN,Services,NA
MMR,Myanmar,2005,ASEAN,Manufacturing,NA
MMR,Myanmar,2006,ASEAN,Agriculture,43.918958474559
MMR,Myanmar,2006,ASEAN,Industry,19.2372930203744
MMR,Myanmar,2006,ASEAN,Services,NA
MMR,Myanmar,2006,ASEAN,Manufacturing,NA
MMR,Myanmar,2007,ASEAN,Agriculture,43.3227660063537
MMR,Myanmar,2007,ASEAN,Industry,20.4091296662276
MMR,Myanmar,2007,ASEAN,Services,NA
MMR,Myanmar,2007,ASEAN,Manufacturing,NA
MMR,Myanmar,2008,ASEAN,Agriculture,40.2750956375485
MMR,Myanmar,2008,ASEAN,Industry,22.6658154224732
MMR,Myanmar,2008,ASEAN,Services,37.0590889399783
MMR,Myanmar,2008,ASEAN,Manufacturing,NA
MMR,Myanmar,2009,ASEAN,Agriculture,38.1081206105058
MMR,Myanmar,2009,ASEAN,Industry,24.5320050982062
MMR,Myanmar,2009,ASEAN,Services,37.3598731111395
MMR,Myanmar,2009,ASEAN,Manufacturing,NA
MMR,Myanmar,2010,ASEAN,Agriculture,36.853075751266
MMR,Myanmar,2010,ASEAN,Industry,26.4680642743774
MMR,Myanmar,2010,ASEAN,Services,36.6788599743565
MMR,Myanmar,2010,ASEAN,Manufacturing,19.8620828512879
MMR,Myanmar,2011,ASEAN,Agriculture,32.4961825024034
MMR,Myanmar,2011,ASEAN,Industry,31.2916488307023
MMR,Myanmar,2011,ASEAN,Services,36.2121686668943
MMR,Myanmar,2011,ASEAN,Manufacturing,19.721311969926
MMR,Myanmar,2012,ASEAN,Agriculture,30.5901997024538
MMR,Myanmar,2012,ASEAN,Industry,32.3730207966326
MMR,Myanmar,2012,ASEAN,Services,37.0367795009136
MMR,Myanmar,2012,ASEAN,Manufacturing,20.0923540449082
MMR,Myanmar,2013,ASEAN,Agriculture,29.5337253604993
MMR,Myanmar,2013,ASEAN,Industry,32.3622196006021
MMR,Myanmar,2013,ASEAN,Services,38.1040550388986
MMR,Myanmar,2013,ASEAN,Manufacturing,19.9159137514953
MMR,Myanmar,2014,ASEAN,Agriculture,27.8298025759612
MMR,Myanmar,2014,ASEAN,Industry,34.4897147952325
MMR,Myanmar,2014,ASEAN,Services,37.6804826288063
MMR,Myanmar,2014,ASEAN,Manufacturing,19.9307583033707
MMR,Myanmar,2015,ASEAN,Agriculture,26.771778645598
MMR,Myanmar,2015,ASEAN,Industry,34.4688212621502
MMR,Myanmar,2015,ASEAN,Services,38.7594000921142
MMR,Myanmar,2015,ASEAN,Manufacturing,20.8081418827878
MMR,Myanmar,2016,ASEAN,Agriculture,25.6286228737595
MMR,Myanmar,2016,ASEAN,Industry,34.8095048832944
MMR,Myanmar,2016,ASEAN,Services,39.5618722429461
MMR,Myanmar,2016,ASEAN,Manufacturing,22.7953506749618
MMR,Myanmar,2017,ASEAN,Agriculture,23.4041280962744
MMR,Myanmar,2017,ASEAN,Industry,36.8009211203558
MMR,Myanmar,2017,ASEAN,Services,39.7949507833698
MMR,Myanmar,2017,ASEAN,Manufacturing,24.0940353438783
MMR,Myanmar,2018,ASEAN,Agriculture,22.0756064041111
MMR,Myanmar,2018,ASEAN,Industry,36.9634615021809
MMR,Myanmar,2018,ASEAN,Services,40.960932093708
MMR,Myanmar,2018,ASEAN,Manufacturing,24.9118739981676
MMR,Myanmar,2019,ASEAN,Agriculture,20.8421577754282
MMR,Myanmar,2019,ASEAN,Industry,38.4126110918443
MMR,Myanmar,2019,ASEAN,Services,40.7452311327275
MMR,Myanmar,2019,ASEAN,Manufacturing,25.3200721248355
MMR,Myanmar,2020,ASEAN,Agriculture,22.4186525400503
MMR,Myanmar,2020,ASEAN,Industry,37.5439155484288
MMR,Myanmar,2020,ASEAN,Services,40.0374319115209
MMR,Myanmar,2020,ASEAN,Manufacturing,25.4520380861397
MMR,Myanmar,2021,ASEAN,Agriculture,22.7852901568211
MMR,Myanmar,2021,ASEAN,Industry,37.3108899934826
MMR,Myanmar,2021,ASEAN,Services,39.9038198496963
MMR,Myanmar,2021,ASEAN,Manufacturing,25.6374529176866
MMR,Myanmar,2022,ASEAN,Agriculture,22.3343500768495
MMR,Myanmar,2022,ASEAN,Industry,38.2471357653023
MMR,Myanmar,2022,ASEAN,Services,39.4185141578482
MMR,Myanmar,2022,ASEAN,Manufacturing,25.559555440961
MMR,Myanmar,2023,ASEAN,Agriculture,22.7222309725462
MMR,Myanmar,2023,ASEAN,Industry,37.5929250362669
MMR,Myanmar,2023,ASEAN,Services,39.6848439911869
MMR,Myanmar,2023,ASEAN,Manufacturing,25.919199681805
MMR,Myanmar,2024,ASEAN,Agriculture,20.8341766680744
MMR,Myanmar,2024,ASEAN,Industry,37.8123706470066
MMR,Myanmar,2024,ASEAN,Services,41.3534526849189
MMR,Myanmar,2024,ASEAN,Manufacturing,22.5216536798612
PHL,Philippines,1960,ASEAN,Agriculture,23.7081886401864
PHL,Philippines,1960,ASEAN,Industry,34.6102115941058
PHL,Philippines,1960,ASEAN,Services,41.6815997657078
PHL,Philippines,1960,ASEAN,Manufacturing,NA
PHL,Philippines,1961,ASEAN,Agriculture,23.6453816548095
PHL,Philippines,1961,ASEAN,Industry,35.1847837975718
PHL,Philippines,1961,ASEAN,Services,41.1698345415602
PHL,Philippines,1961,ASEAN,Manufacturing,NA
PHL,Philippines,1962,ASEAN,Agriculture,23.8050235723976
PHL,Philippines,1962,ASEAN,Industry,34.8656666700212
PHL,Philippines,1962,ASEAN,Services,41.3293097629954
PHL,Philippines,1962,ASEAN,Manufacturing,NA
PHL,Philippines,1963,ASEAN,Agriculture,24.4045616089742
PHL,Philippines,1963,ASEAN,Industry,35.4997189205613
PHL,Philippines,1963,ASEAN,Services,40.0957194751098
PHL,Philippines,1963,ASEAN,Manufacturing,NA
PHL,Philippines,1964,ASEAN,Agriculture,23.7597278373505
PHL,Philippines,1964,ASEAN,Industry,34.8819048431074
PHL,Philippines,1964,ASEAN,Services,41.3583673238378
PHL,Philippines,1964,ASEAN,Manufacturing,NA
PHL,Philippines,1965,ASEAN,Agriculture,24.2669861645514
PHL,Philippines,1965,ASEAN,Industry,34.4474099590892
PHL,Philippines,1965,ASEAN,Services,41.2856038802844
PHL,Philippines,1965,ASEAN,Manufacturing,NA
PHL,Philippines,1966,ASEAN,Agriculture,24.2495548613285
PHL,Philippines,1966,ASEAN,Industry,34.2832933730267
PHL,Philippines,1966,ASEAN,Services,41.4671517692114
PHL,Philippines,1966,ASEAN,Manufacturing,NA
PHL,Philippines,1967,ASEAN,Agriculture,24.4306398737826
PHL,Philippines,1967,ASEAN,Industry,34.9034149421182
PHL,Philippines,1967,ASEAN,Services,40.6659451840992
PHL,Philippines,1967,ASEAN,Manufacturing,NA
PHL,Philippines,1968,ASEAN,Agriculture,26.1283864573497
PHL,Philippines,1968,ASEAN,Industry,34.0100968062073
PHL,Philippines,1968,ASEAN,Services,39.861516736443
PHL,Philippines,1968,ASEAN,Manufacturing,NA
PHL,Philippines,1969,ASEAN,Agriculture,26.7908574444179
PHL,Philippines,1969,ASEAN,Industry,33.6215619636187
