iso2c,iso3c,country,year,country_group,is_thailand,gdp_current_usd,gdp_constant_2015_usd,gdp_pc_current_usd,gdp_pc_constant_2015,gdp_ppp_current,gdp_pc_ppp_current,population,agriculture_pct_gdp,industry_pct_gdp,services_pct_gdp,manufacturing_pct_gdp,gdp_growth_annual,gdp_pc_growth_annual,region,income,lending
MY,MYS,Malaysia,1997,ASEAN,FALSE,100005323301.867,138523307832.505,4678.56390058182,6480.55649455855,266535267079.999,12469.3590063034,21375218,11.1013325289661,44.5735375006654,48.2435813268511,28.3802054685143,7.322741850359593,4.68611382857167,East Asia & Pacific,Upper middle income,IBRD
MY,MYS,Malaysia,1998,ASEAN,FALSE,72167498980.8398,128328802476.716,3294.30978444095,5857.96702940857,249694877234.154,11398.0987122146,21906713,13.3122442566983,43.8757533284141,48.9710248796969,28.7827060156826,-7.359415188175877,-9.607037075793446,East Asia & Pacific,Upper middle income,IBRD
MY,MYS,Malaysia,1999,ASEAN,FALSE,79148421052.6316,136205126470.557,3527.81581379249,6070.95621987091,268770475595.866,11979.679714104701,22435531,10.8423880517615,46.4590177015866,47.8827253261694,30.9362157705045,6.137612010577342,3.6358891983016894,East Asia & Pacific,Upper middle income,IBRD
MY,MYS,Malaysia,2000,ASEAN,FALSE,93789736842.1053,148271359064.948,4083.52874483605,6455.61419792583,299208017024.179,13027.2733386657,22967816,8.59902188826631,48.3205714911013,46.3014974705458,30.8635497655731,8.858868169693523,6.336036105743803,East Asia & Pacific,Upper middle income,IBRD
MY,MYS,Malaysia,2001,ASEAN,FALSE,92783947368.4211,149038923296.259,3943.79943910239,6334.92795651698,307529056854.154,13071.5814138975,23526538,8.01097059098812,46.2026949988513,49.1730931223924,29.3364040399457,0.517675319192823,-1.8694772907530077,East Asia & Pacific,Upper middle income,IBRD
MY,MYS,Malaysia,2002,ASEAN,FALSE,100845526315.789,157073594223.932,4184.03163773539,6516.90671560155,329144531985.224,13656.0458904379,24102477,8.98508140381459,45.1153796974529,48.6964168752104,29.2463982171795,5.3909883069281905,2.8726255504983422,East Asia & Pacific,Upper middle income,IBRD
MY,MYS,Malaysia,2003,ASEAN,FALSE,110202368421.053,166165798103.902,4465.32194567208,6732.92049458099,355071566645.317,14387.2484914999,24679602,9.30608521643197,46.5786626994835,46.7102388190148,29.9286718930962,5.788499285887405,3.3146673476589728,East Asia & Pacific,Upper middle income,IBRD
MY,MYS,Malaysia,2004,ASEAN,FALSE,124749473684.211,177437551536.374,4939.24851854427,7025.34558004381,389353505932.15,15415.8063402619,25256772,9.27100209261509,48.5303176049683,44.5475985554205,30.3781473606048,6.783437723702845,4.34321310786574,East Asia & Pacific,Upper middle income,IBRD
MY,MYS,Malaysia,2005,ASEAN,FALSE,143534405818.501,186898768708.901,5555.58179951206,7234.02442689141,422973326620.569,16371.4260817974,25836071,8.26229170422644,46.3683224854575,44.1971529384927,27.5496800827112,5.332139161415039,2.9703712717047415,East Asia & Pacific,Upper middle income,IBRD
MY,MYS,Malaysia,2006,ASEAN,FALSE,162692258307.056,197336779111.682,6158.40785533236,7469.8106921211,460368023534.506,17426.361167892,26417909,8.60998284136304,46.5156572562267,43.9262781844017,27.5660875626692,5.584847067151322,3.259406539369558,East Asia & Pacific,Upper middle income,IBRD
MY,MYS,Malaysia,2007,ASEAN,FALSE,193549569477.733,209766600383.972,7168.93031942508,7769.59693350488,502623799396.365,18616.8070767617,26998389,9.98677367962245,44.5959960321039,44.5202452881234,26.1225839420447,6.2987859274096,4.013304402747231,East Asia & Pacific,Upper middle income,IBRD
MY,MYS,Malaysia,2008,ASEAN,FALSE,230811614370.384,219902039818.778,8371.82156086005,7976.11785374773,537061439784.103,19479.8799590564,27570059,9.96858233467411,45.1050654004356,43.9481056537511,24.5607176579228,4.831769889130766,2.6580647877918695,East Asia & Pacific,Upper middle income,IBRD
MY,MYS,Malaysia,2009,ASEAN,FALSE,202257453036.641,216573759299.08,7191.43287234626,7700.46111294033,532195216540.024,18922.6459508418,28124778,9.21910004390782,40.9678238412473,48.836021810826,23.8001450501293,-1.513528715986845,-3.4560264261626616,East Asia & Pacific,Upper middle income,IBRD
MY,MYS,Malaysia,2010,ASEAN,FALSE,255017638455.59,232654030399.227,8899.34505544675,8118.92270511981,578657813420.75,20193.4092945433,28655776,10.0899159275121,40.4989323548818,48.4774187579282,23.4337755680919,7.42484738326068,5.434240703797233,East Asia & Pacific,Upper middle income,IBRD
MY,MYS,Malaysia,2011,ASEAN,FALSE,297951668674.835,244970531973.676,10217.1068585031,8400.32248683558,621861803378.808,21324.3594996498,29162039,11.4533531198278,39.8242687277964,47.766725565489,23.3202044896916,5.293912834140158,3.4659743901529927,East Asia & Pacific,Upper middle income,IBRD
MY,MYS,Malaysia,2012,ASEAN,FALSE,314443047642.111,258378881826.473,10600.5744240026,8710.52671359902,671523206704.637,22638.5406944009,29662831,9.79375074645921,40.1350010090069,49.0223958354783,23.1381762920437,5.473454192538485,3.6927656914311546,East Asia & Pacific,Upper middle income,IBRD
MY,MYS,Malaysia,2013,ASEAN,FALSE,323276235524.415,270506469604.101,10713.6407638899,8964.80724896203,698862906454.866,23160.8924510627,30174265,9.11336384538206,39.8853736547897,49.9447288177857,22.8407424205833,4.693722525578892,2.919232598942867,East Asia & Pacific,Upper middle income,IBRD
MY,MYS,Malaysia,2014,ASEAN,FALSE,338066095097.254,286755041078.03,11013.3107334403,9341.73055971278,746116305787.407,24306.5212338415,30696137,8.87320901302643,39.9244244845871,50.1226904594272,22.8739302431305,6.006721945582139,4.20447757863831,East Asia & Pacific,Upper middle income,IBRD
MY,MYS,Malaysia,2015,ASEAN,FALSE,301355266964.947,301355266964.947,9648.6797937523,9648.6797937523,766027917953.276,24526.3942716012,31232798,8.2874950827938,38.4497222119902,52.0138720406596,22.2933324025137,5.091532421550027,3.285785562722965,East Asia & Pacific,Upper middle income,IBRD
MY,MYS,Malaysia,2016,ASEAN,FALSE,301256033870.334,314764917575.088,9476.53409809923,9901.47960179812,803828295814.355,25285.8213541391,31789685,8.4625188561802709,37.6832749440922,52.531571127313,21.7969397965457,4.449781397615582,2.620045575660135,East Asia & Pacific,Upper middle income,IBRD
MY,MYS,Malaysia,2017,ASEAN,FALSE,319109094160.343,333061328477.268,9862.54806612235,10293.762920536201,854693620881.573,26415.5960203287,32355644,8.59827753533139,38.114672270307,51.8821117066805,21.8461950799461,5.812722409833149,3.961865645482332,East Asia & Pacific,Upper middle income,IBRD
MY,MYS,Malaysia,2018,ASEAN,FALSE,358788845712.53,349191778300.005,10901.8019954421,10610.1950240479,914713180247.419,27793.5674222948,32910967,7.51205693063821,38.2914253580498,52.9909917677737,21.5281381981616,4.843086976348832,3.074017790718808,East Asia & Pacific,Upper middle income,IBRD
MY,MYS,Malaysia,2019,ASEAN,FALSE,365177721021.516,364602265936.14,10920.191763972,10902.9834855856,967567806880.737,28933.928297233,33440596,7.24131401562151,37.4765336887335,54.1548750822015,21.4089748962529,4.413187421295817,2.759501223814431,East Asia & Pacific,Upper middle income,IBRD
MY,MYS,Malaysia,2020,ASEAN,FALSE,337456163961.211,344706479641.244,9957.52626697613,10171.4657842762,931106663877.47,27474.7361378236,33889558,8.16597089919598,35.9347266201835,54.7885939890947,22.2320858423886,-5.456846584266906,-6.709335130852123,East Asia & Pacific,Upper middle income,IBRD
MY,MYS,Malaysia,2021,ASEAN,FALSE,373784553029.978,356134704342.139,10903.1037480772,10388.2667120857,1022398815013.98,29822.8491831618,34282399,9.56621458844467,37.6826861838931,51.651935586827,23.363165635524,3.3153495439914415,2.1314619977844895,East Asia & Pacific,Upper middle income,IBRD
MY,MYS,Malaysia,2022,ASEAN,FALSE,407830525989.553,388299855024.742,11754.5678336248,11191.6511756943,1194214306518.24,34419.8684975666,34695493,8.96184922741417,38.974240550053,51.0158173538955,23.3383196840342,9.03173723044468,7.733575637540602,East Asia & Pacific,Upper middle income,IBRD
MY,MYS,Malaysia,2023,ASEAN,FALSE,399949418752.657,402034268648.217,11386.0395636528,11445.3925275079,1280946897746.06,36466.8914938333,35126298,7.76530932127302,37.5648573322214,53.5466505609237,23.020233887779,3.537063804105678,2.267237852843995,East Asia & Pacific,Upper middle income,IBRD
MY,MYS,Malaysia,2024,ASEAN,FALSE,422227005428.688,422559964245.24,11874.4273684245,11883.79127749,1378901065661.01,38779.2830442253,35557673,8.12846782241948,36.9733732564335,53.7203005018668,22.5003191935602,5.105459210240393,3.830351374393226,East Asia & Pacific,Upper middle income,IBRD
MM,MMR,Myanmar,1960,ASEAN,FALSE,545098447.640862,2819978877.27219,25.0847757223623,129.772040232956,NA,NA,21730250,NA,NA,NA,NA,NA,NA,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,1961,ASEAN,FALSE,605581577.287066,2833276800.13232,27.2654541223873,127.564281192478,NA,NA,22210581,NA,NA,NA,NA,0.4715610803792014,-1.7012594057354669,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,1962,ASEAN,FALSE,634528872.02036,2949069211.38851,27.9470039695431,129.887941418192,NA,NA,22704719,NA,NA,NA,NA,4.086872530448926,1.8215602392709807,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,1963,ASEAN,FALSE,598998418.724583,3342749157.96269,25.8039844353997,144.000792902218,NA,NA,23213408,NA,NA,NA,NA,13.349294925120581,10.865405464074396,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,1964,ASEAN,FALSE,411419905.846621,3145726892.83099,17.3322006236435,132.52243957798,NA,NA,23737315,NA,NA,NA,NA,-5.894018839624193,-7.971034806754307,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,1965,ASEAN,FALSE,367053117.224523,3482088444.02854,15.1178632326484,143.417217809945,NA,NA,24279431,NA,NA,NA,NA,10.692649510169083,8.221081853503144,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,1966,ASEAN,FALSE,293103478.548483,3313145218.43979,11.8013216738981,133.398254666833,NA,NA,24836496,NA,NA,NA,NA,-4.851778704198983,-6.985885862316065,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,1967,ASEAN,FALSE,420359035.897436,3116832787.08988,16.5453805372426,122.678900962031,NA,NA,25406429,NA,NA,NA,NA,-5.925258882626228,-8.035602663298691,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,1968,ASEAN,FALSE,559956130.283622,3492702255.84053,21.5453410007264,134.388136938469,NA,NA,25989662,NA,NA,NA,NA,12.059340183648137,9.544620863584363,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,1969,ASEAN,FALSE,571854214.589142,3607672972.21697,21.5103180527937,135.702756197415,NA,NA,26585112,NA,NA,NA,NA,3.2917411206232927,0.9782256744491624,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,1970,ASEAN,FALSE,563555630.769545,3787310936.36816,20.7242782768026,139.275133599309,NA,NA,27193016,NA,NA,NA,NA,4.9793305971632895,2.6325017280393492,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,1971,ASEAN,FALSE,587448405.488773,3943725455.69716,21.1257517513266,141.823799629052,NA,NA,27807219,NA,NA,NA,NA,4.129962444514623,1.8299505187160392,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,1972,ASEAN,FALSE,662213082.741535,4039788351.97933,23.2941302744944,142.104344666233,NA,NA,28428324,NA,NA,NA,NA,2.4358413728672756,0.19781238262885914,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,1973,ASEAN,FALSE,719754655.358964,4000678162.37518,24.7965628847435,137.829004503598,NA,NA,29026388,NA,NA,NA,NA,-0.9681247183404573,-3.008592152954015,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,1974,ASEAN,FALSE,1225589878.06809,4214409419.93726,41.4076276435663,142.387514062518,NA,NA,29598167,NA,NA,NA,NA,5.34237568950533,3.3073659461866134,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,1975,ASEAN,FALSE,1061107353.67232,4389421587.16089,35.163291569876,145.457960081305,NA,NA,30176565,NA,NA,NA,NA,4.152709188520998,2.156401169725375,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,1976,ASEAN,FALSE,1204699849.12592,4656315811.83479,39.1660083715823,151.381528103762,NA,NA,30758811,NA,NA,NA,NA,6.080396229302032,4.072357414572547,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,1977,ASEAN,FALSE,873579931.929901,4933473074.44852,27.8600867193791,157.337620357431,NA,NA,31355966,NA,NA,NA,NA,5.952286610570723,3.934490771943122,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,1978,ASEAN,FALSE,935408774.951918,5255027822.32703,29.2562311044151,164.358420133522,NA,NA,31972976,NA,NA,NA,NA,6.517817023141559,4.462251151467478,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,1979,ASEAN,FALSE,952265043.438383,5528356401.05625,29.2136757858848,169.599433101241,NA,NA,32596550,NA,NA,NA,NA,5.201277480738131,3.188770592623902,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,1980,ASEAN,FALSE,1038225167.05882,5967227079.19814,31.2462392881093,179.588600930675,NA,NA,33227204,NA,NA,NA,NA,7.9385380808306705,5.889859209299986,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,1981,ASEAN,FALSE,1111000765.28987,6346489388.29645,32.8127790443581,187.43997350101,NA,NA,33858783,NA,NA,NA,NA,6.355754591951501,4.371865769679784,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,1982,ASEAN,FALSE,1481165467.83214,6702138810.97836,42.9535414901862,194.360862268612,NA,NA,34482965,NA,NA,NA,NA,5.603876425567855,3.692322741159959,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,1983,ASEAN,FALSE,1381573615.2513,6996435937.70317,39.2908686161265,198.97314350451,NA,NA,35162715,NA,NA,NA,NA,4.391092679888087,2.3730504084323867,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,1984,ASEAN,FALSE,1304063253.04136,7341551094.03598,36.3255768443636,204.50394396227,NA,NA,35899313,NA,NA,NA,NA,4.932728026179944,2.7796718493491746,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,1985,ASEAN,FALSE,1478908173.26796,7550858733.25015,40.3821412603663,206.179024171186,NA,NA,36622827,NA,NA,NA,NA,2.8510002386852973,0.8190943296551012,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,1986,ASEAN,FALSE,1582873750.32068,7471019822.29309,42.4193735892874,200.215576808079,NA,NA,37314878,NA,NA,NA,NA,-1.0573487569763396,-2.8923637538199265,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,1987,ASEAN,FALSE,1562448076.65689,7171758277.54781,41.1478137224602,188.871667529886,NA,NA,37971594,NA,NA,NA,NA,-4.005631786068897,-5.665847512487476,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,1988,ASEAN,FALSE,1541088312.25453,6357588759.66594,39.9236088878004,164.700416641961,NA,NA,38600927,NA,NA,NA,NA,-11.352439476811993,-12.797711379394839,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,1989,ASEAN,FALSE,2013448228.72975,6592520573.24629,51.3443285034615,168.113854207283,NA,NA,39214618,NA,NA,NA,NA,3.6952974226771795,2.072513011756616,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,1990,ASEAN,FALSE,2115193513.29556,6778227478.82249,53.1225401094506,170.233436728781,17563520317.365,441.103287551543,39817251,NA,NA,NA,NA,2.816933273289024,1.2608018128503318,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,1991,ASEAN,FALSE,2069832686.98061,6734127184.74037,51.2408970610106,166.71043994981,18039349766.7611,446.583180495898,40394154,NA,NA,NA,NA,-0.6506169086225588,-2.0695092848204033,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,1992,ASEAN,FALSE,2411552288.76212,7384707336.80147,58.8896739558883,180.333227419724,20232926691.4617,494.084437474581,40950342,NA,NA,NA,NA,9.660942453467825,8.171526314737875,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,1993,ASEAN,FALSE,3163020034.63637,7830700106.9071,76.212889482598,188.680525347254,21963426391.919,529.208215546106,41502429,NA,NA,NA,NA,6.039410226631969,4.628818574905069,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,1994,ASEAN,FALSE,4432257173.6492,8416276600.06851,105.391561114159,200.124788544139,24109873843.0385,573.2919239637,42055143,NA,NA,NA,NA,7.47795835834526,6.065418344486062,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,1995,ASEAN,FALSE,5289174942.53404,9001043827.32399,124.14348039051,211.265635947401,26325672250.3073,617.896101429996,42605338,NA,NA,NA,NA,6.948051437030012,5.566950243550073,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,1996,ASEAN,FALSE,6123556716.81329,9580955459.38978,141.897267580367,222.01335977894001,28534772832.9767,661.21806056089,43154860,NA,NA,NA,NA,6.4427153471398935,5.087303376785268,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,1997,ASEAN,FALSE,4722288495.66085,10122431105.8299,108.039770292032,231.587954119212,30667316092.2828,701.627990142461,43708798,NA,NA,NA,NA,5.651582963048329,4.312620803453204,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,1998,ASEAN,FALSE,6459461639.30243,10716234490.7927,145.950830383757,242.132148134742,32831204101.3312,741.817471588137,44257793,NA,NA,NA,NA,5.8662131532888795,4.552997609755782,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,1999,ASEAN,FALSE,8486832800.88498,11889140284.9549,189.490155849067,265.455335148419,36940066207.0948,824.781054002538,44787724,NA,NA,NA,NA,10.945129981710956,9.632420640277006,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,2000,ASEAN,FALSE,8905066163.58643,13523413252.2448,196.619580625284,298.590464510138,42969607733.0216,948.748285178047,45290841,57.2386452556231,9.69226113586128,NA,NA,13.745930556122632,12.482374612359104,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,2001,ASEAN,FALSE,6477790688.22844,15057508855.3381,141.525660705722,328.973872713504,48921379074.6035,1068.82590521952,45771139,57.0691916368966,10.5804943321805,NA,NA,11.343997069960498,10.175612356949326,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,2002,ASEAN,FALSE,6777632512.0781,16868251605.5673,146.598390364449,364.855800197477,55656083939.6556,1203.8263073429,46232653,54.5283327348715,13.0068954922166,NA,NA,12.025513434031732,10.907227126581475,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,2003,ASEAN,FALSE,10467109977.6717,19203491833.3034,224.292688912409,411.498764127557,64612058191.0903,1384.52851825947,46667192,50.620560861897,14.2582573952557,NA,NA,13.843996890379318,12.783944754293252,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,2004,ASEAN,FALSE,10567354056.4049,21808380519.0128,224.508811413327,463.33013572168,75349622677.1439,1600.84105608585,47068772,48.1650901865787,16.3663619555986,NA,NA,13.5646616163416,12.595753891026561,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,2005,ASEAN,FALSE,11986972418.5103,24767548772.168,252.685193060728,522.099544791815,88256902159.4759,1860.45413157633,47438365,46.687240402588,17.512204636055,NA,NA,13.568950021645865,12.684132660310588,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,2006,ASEAN,FALSE,14502553709.8303,28006178558.7687,303.495087119254,586.085579935448,102875055020.123,2152.86730947026,47785135,43.918958474559,19.2372930203744,NA,NA,13.076101379237182,12.255524024474518,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,2007,ASEAN,FALSE,20182477480.5512,31364521323.9023,419.375780725042,651.729730899198,118332621205.187,2458.85746440138,48125043,43.3227660063537,20.4091296662276,NA,NA,11.991435240214553,11.200437821892862,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,2008,ASEAN,FALSE,31862554101.9378,34581048770.7151,658.442487229705,714.620419027129,132981732362.512,2748.07921338491,48390793,40.2750956375485,22.6658154224732,37.0590889399783,NA,10.255305392980919,9.649811132777387,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,2009,ASEAN,FALSE,36906181380.8127,38229352561.5845,758.442935789255,785.634853168658,147918054673.649,3039.7998233771,48660459,38.1081206105058,24.5320050982062,37.3598731111395,NA,10.550009096193058,9.937364263703351,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,2010,ASEAN,FALSE,49540813342.4834,41912536387.039,1010.53417343401,854.932478027749,164139949932.271,3348.12889497049,49024382,36.853075751266,26.4680642743774,36.6788599743565,19.8620828512879,9.6344394520445409,8.820589435358773,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,2011,ASEAN,FALSE,59977326085.9908,44256068473.3923,1213.62898703376,895.512538762631,176893542391.214,3579.40482970626,49419820,32.4961825024034,31.2916488307023,36.2121686668943,19.721311969926,5.591482378236634,4.746580785946586,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,2012,ASEAN,FALSE,59937796648.2158,47501220127.3631,1202.6658960055,953.123081936485,191632597101.832,3845.15284153671,49837446,30.5901997024538,32.3730207966326,37.0367795009136,20.0923540449082,7.33267044704129,6.433248076398468,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,2013,ASEAN,FALSE,60269732854.827,51503673422.1907,1199.09561597055,1024.69060474658,208269863967.961,4143.63012731959,50262658,29.5337253604993,32.3622196006021,38.1040550388986,19.9159137514953,8.426001025017849,7.508738815210458,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,2014,ASEAN,FALSE,65531374210.3224,55711475877.0092,1293.00042319714,1099.24387751605,221802511725.486,4376.38833281274,50681634,27.8298025759612,34.4897147952325,37.6804826288063,19.9307583033707,8.16990745558266,7.275686185090757,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,2015,ASEAN,FALSE,59607290408.4359,59607290408.4359,1166.73305547935,1166.73305547935,227790290910.88,4458.69054442659,51089056,26.771778645598,34.4688212621502,38.7594000921142,20.8081418827878,6.992840290261282,6.139600078174157,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,2016,ASEAN,FALSE,63298361983.5653,63101751664.1065,1229.19713491328,1225.37913972668,229647106575.787,4459.53981427471,51495696,25.6286228737595,34.8095048832944,39.5618722429461,22.7953506749618,5.862472915185646,5.026521188536592,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,2017,ASEAN,FALSE,66053040475.0257,66973743449.8257,1272.82241815234,1290.56409027458,244240022243.58,4706.43248949598,51894938,23.4041280962744,36.8009211203558,39.7949507833698,24.0940353438783,6.136108243603111,5.319574035056562,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,2018,ASEAN,FALSE,67860515993.1186,71172235146.7291,1298.21310327675,1361.56831265985,291745887545.292,5581.2769545815,52272247,22.0756064041111,36.9634615021809,40.960932093708,24.9118739981676,6.26886221471068,5.501797463631841,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,2019,ASEAN,FALSE,75065106243.3578,75854734834.642,1425.98954241668,1440.98988238708,321180596449.631,6101.37245765709,52640713,20.8421577754282,38.4126110918443,40.7452311327275,25.3200721248355,6.579110067654104,5.833094747341638,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,2020,ASEAN,FALSE,79006113670.2831,68991135074.4517,1490.21683599469,1301.3138635245,304367346941.67,5740.99045843992,53016522,22.4186525400503,37.5439155484288,40.0374319115209,25.4520380861397,-9.048347179846395,-9.693060344823435,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,2021,ASEAN,FALSE,66345291149.4433,60700903303.7127,1242.7213439951,1136.99566055698,276462287916.21,5178.44718217164,53387102,22.7852901568211,37.3108899934826,39.9038198496963,25.6374529176866,-12.016372482917713,-12.627100008177717,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,2022,ASEAN,FALSE,62253049903.28,63151698290.198,1158.05005055976,1174.76697947364,308130563643.829,5731.93787872459,53756787,22.3343500768495,38.2471357653023,39.4185141578482,25.559555440961,4.0374934360085435,3.3220284146165513,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,2023,ASEAN,FALSE,66757619000,63756973611.1702,1233.19666209269,1177.76649647177,322277844296.53,5953.35735165913,54133798,22.7222309725462,37.5929250362669,39.6848439911869,25.919199681805,0.9584466251260748,0.2553286779880315,East Asia & Pacific,Lower middle income,IDA
MM,MMR,Myanmar,2024,ASEAN,FALSE,74068349523.8095,63137226235.7415,1359.05001560107,1158.47928099316,326862397165.755,5997.46516323715,54500091,20.8341766680744,37.8123706470066,41.3534526849189,22.5216536798612,-0.9720464136335871,-1.6376094528404939,East Asia & Pacific,Lower middle income,IDA
PH,PHL,Philippines,1960,ASEAN,FALSE,7515894110.56487,31344414578.2009,269.465146474794,1123.78209980486,NA,NA,27891897,23.7081886401864,34.6102115941058,41.6815997657078,NA,NA,NA,East Asia & Pacific,Lower middle income,IBRD
PH,PHL,Philippines,1961,ASEAN,FALSE,8171194424.94498,33129626605.0432,283.794741192369,1150.62906586528,NA,NA,28792621,23.6453816548095,35.1847837975718,41.1698345415602,NA,5.695470950297676,2.3889832437339775,East Asia & Pacific,Lower middle income,IBRD
PH,PHL,Philippines,1962,ASEAN,FALSE,4954593071.82796,34735185774.0934,166.689221357377,1168.60880125748,NA,NA,29723536,23.8050235723976,34.8656666700212,41.3293097629954,NA,4.84629418915874,1.5626004874715438,East Asia & Pacific,Lower middle income,IBRD
PH,PHL,Philippines,1963,ASEAN,FALSE,5505023238.40669,37172298520.2165,179.464434045296,1211.82149959902,NA,NA,30674731,24.4045616089742,35.4997189205613,40.0957194751098,NA,7.016265184166004,3.6977899101085843,East Asia & Pacific,Lower middle income,IBRD
PH,PHL,Philippines,1964,ASEAN,FALSE,5953756194.80988,38437083908.9934,188.153783582113,1214.70925760191,NA,NA,31643032,23.7597278373505,34.8819048431074,41.3583673238378,NA,3.402494435712766,0.2382989577132788,East Asia & Pacific,Lower middle income,IBRD
PH,PHL,Philippines,1965,ASEAN,FALSE,6517349771.93386,40491580379.5156,199.763575376063,1241.10921652117,NA,NA,32625316,24.2669861645514,34.4474099590892,41.2856038802844,NA,5.345089329322139,2.173356196476117,East Asia & Pacific,Lower middle income,IBRD
PH,PHL,Philippines,1966,ASEAN,FALSE,7189017887.69231,42289875657.1023,213.849586020843,1257.98440669165,NA,NA,33617170,24.2495548613285,34.2832933730267,41.4671517692114,NA,4.441158534025624,1.3596861537924276,East Asia & Pacific,Lower middle income,IBRD
PH,PHL,Philippines,1967,ASEAN,FALSE,7724873935.12821,44498543744.5452,223.124766332659,1285.2931010298,NA,NA,34621320,24.4306398737826,34.9034149421182,40.6659451840992,NA,5.222687589226727,2.1708293197344686,East Asia & Pacific,Lower middle income,IBRD
PH,PHL,Philippines,1968,ASEAN,FALSE,8632749269.48718,46740451307.7078,242.232067627814,1311.52148738311,NA,NA,35638342,26.1283864573497,34.0100968062073,39.861516736443,NA,5.038159396929531,2.0406540992319533,East Asia & Pacific,Lower middle income,IBRD
PH,PHL,Philippines,1969,ASEAN,FALSE,9571800652.5641,48932332357.9901,261.090890369413,1334.73174869948,NA,NA,36660799,26.7908574444179,33.6215619636187,39.5875805892846,NA,4.689473441008141,1.7697202477926277,East Asia & Pacific,Lower middle income,IBRD
